0,1,2,3,4,5,6,7,8,9,ground_truth
10.216497421264648,12.226462364196777,4.760647296905518,-3.962460994720459,18.416486740112305,-1.0423088073730469,1.0780161619186401,18.812198638916016,4.761187553405762,1.5328912734985352,0
1.4817612171173096,10.295201301574707,3.315509080886841,-1.7638344764709473,11.097101211547852,-1.9823228120803833,2.6847152709960938,22.703519821166992,6.716241836547852,4.386176109313965,0
13.75726318359375,0.713621199131012,3.54530930519104,3.9668376445770264,20.982025146484375,5.626099586486816,0.9107295274734497,17.43440055847168,13.303879737854004,-0.3609676659107208,0
3.8325204849243164,13.725266456604004,4.384122848510742,4.797502040863037,16.689374923706055,-0.27569279074668884,-4.0995192527771,17.309057235717773,6.157820701599121,-2.287449359893799,0
5.610576629638672,7.841151237487793,13.165952682495117,-2.8867027759552,13.942611694335938,9.278366088867188,-1.5365070104599,28.024694442749023,10.681879043579102,0.4772336781024933,0
10.112274169921875,12.142051696777344,6.104314804077148,0.7259020805358887,20.441795349121094,-0.6953141689300537,2.3628504276275635,20.58905601501465,3.475804090499878,2.495002031326294,0
-6.64631462097168,14.568608283996582,12.960990905761719,-1.3185497522354126,13.538898468017578,2.1541426181793213,-1.5365070104599,28.024694442749023,10.681879043579102,0.4772336781024933,0
12.519972801208496,4.629037380218506,0.17026719450950623,-2.5627496242523193,12.460247993469238,-1.0658588409423828,2.5115628242492676,26.4721622467041,5.298191070556641,1.06264066696167,0
4.673643589019775,10.791881561279297,5.7577104568481445,-3.577681541442871,13.213330268859863,1.4285037517547607,3.0807878971099854,15.628005027770996,10.27014446258545,3.6036758422851562,0
11.594720840454102,15.122040748596191,5.535358905792236,5.363251209259033,14.56800365447998,2.0211615562438965,-1.1732158660888672,18.354469299316406,5.107773303985596,2.8640215396881104,0
4.217746734619141,14.359017372131348,3.2755813598632812,-3.7295916080474854,17.3853816986084,0.5691336393356323,4.346487522125244,26.07736587524414,11.666337013244629,2.4143564701080322,0
13.42154598236084,11.016289710998535,17.061498641967773,0.5396884679794312,14.399017333984375,-0.6315048933029175,-3.658369541168213,14.217657089233398,12.140286445617676,2.6846415996551514,0
-1.8503044843673706,18.089832305908203,10.575459480285645,2.0718886852264404,18.9134521484375,-2.6902918815612793,2.782121181488037,13.586119651794434,8.875458717346191,-3.1031975746154785,0
11.219592094421387,6.794633388519287,3.950212240219116,8.893322944641113,21.07332992553711,-2.4644763469696045,0.6008734703063965,19.857295989990234,6.9933648109436035,3.082594394683838,0
6.717527866363525,9.886256217956543,-2.9587478637695312,2.1432833671569824,17.450992584228516,1.1275771856307983,7.3236846923828125,15.564247131347656,7.7953200340271,3.919285774230957,0
-2.478858709335327,6.908120155334473,10.31418514251709,-7.554530143737793,17.331390380859375,-0.9967613220214844,-0.5712711811065674,14.281815528869629,8.382771492004395,-2.2760379314422607,0
9.82642936706543,16.235597610473633,12.252464294433594,2.7950689792633057,15.367213249206543,-0.5249901413917542,4.684712886810303,15.691463470458984,8.617505073547363,0.2656620144844055,0
8.906838417053223,5.338444232940674,-1.7741881608963013,4.104837894439697,20.13098907470703,1.8340128660202026,2.782121181488037,13.586119651794434,8.875458717346191,-3.1031975746154785,0
