0,1,2,3,4,5,6,7,8,9,10
122.01813709330933,16.603003806684892,-21.003487930158265,-29.081705677464846,9.113681246471485,41.12189500537581,-3.8794003619922433,6.487458459499158,-2.727766326423612,-1.456972115561043,0.0
85.51335285456453,-6.161989953738006,-14.181841443561078,-19.50341729407436,3.274539419744922,22.696500105739652,-2.3198104527112813,17.912195856336847,-3.238927465746612,-5.787862304828357,0.0
66.16956519705326,-16.18259298408357,-15.030220856314559,-6.0617678985110155,1.2577899505985024,6.293052810327869,0.038173670469367246,4.845502479090258,1.3051202803252187,-2.7405608231301177,0.0
58.09861606604379,-20.291879351911618,-13.254203314295491,-5.868722949458219,2.222676443011486,0.11837987154333343,0.47743120031927744,-4.33066395095908,2.952795592678035,2.171407813193898,0.0
59.92080139928435,-14.549125917238097,-8.375793398694677,-10.120841581869312,-0.18250507795141602,-7.847026153713931,1.6299705743668176,-3.098631952449087,-2.9567175564614865,0.23859092272489615,0.0
65.31505747309474,-7.218853990389313,0.5963752397876417,-13.91952839874582,-2.6906283268828046,-13.067404320559648,3.5472644596911067,-1.0812516248500343,-4.270536497108051,3.92893439056137,0.0
77.57953573037211,1.4414813612900272,2.617502974065944,-3.6076284363060713,4.58049445367436,5.093729688130332,-5.7104284095357345,5.610969318530928,-0.24029566763164736,15.946528388699027,0.0
63.776919982919196,-9.08231175981279,-2.287124063397618,-0.7168268413309017,8.002484508282727,16.74614490123195,-2.9951367357151883,-1.5917535814978516,-1.3651426448704318,12.995630588114633,0.0
29.647864065181427,-30.401729919358285,-4.483904799921309,7.342454479354933,-1.5907188704424884,-0.46546987444359156,-2.699548848863184,5.077458748909318,-4.438887396125107,7.062275533614689,1.0
26.82616215391931,-34.981972734287496,-4.934573952629304,9.173809113175132,-1.1744644396206452,3.7636506325039374,-2.447597264689976,0.4518838974601757,-0.1804169649922767,8.160740001678036,1.0
22.23066356185155,-35.51023807595538,-7.271926066925008,7.561315279103481,0.6285711545947505,4.5227555049279315,4.166224302176493,-1.9261386338691517,3.2121241436878747,7.157077514746045,1.0
8.084680020472886,-44.66910453642884,-1.49351634566823,5.740150311391586,4.870735769770955,2.4581940130226054,0.8607286426477666,7.955898116204728,2.186988423510985,-5.394364336861821,1.0
1.2634362140975925,-48.23389441698957,-1.5511795358196225,17.65699811648264,5.22666907591107,3.9985884538391843,-0.8278946631374835,9.36017455015569,-4.714515493629069,-6.48771534462573,1.0
-15.390749975052051,-53.8081120193989,0.8430975908779276,21.507862011271822,3.2679510529687046,4.61191486917164,4.669534223927366,-4.398195300882767,1.5361734163626986,-1.7205842323207508,1.0
-21.781547676645435,-56.673671658051866,1.2360909372469657,13.925996841940323,0.6146583019065851,-1.3107373164938487,3.259907975743962,6.425723199880306,0.13330546173890118,2.8058568332961267,1.0
-19.32714425886251,-49.472799126356406,3.2168497892687946,19.658017480106075,-2.967514864501944,-6.493198491812785,5.263017503361056,4.622540639501034,-2.0708657756025346,-0.9733305309591742,1.0
-8.011171945575509,-36.392360314779665,2.6592429404697757,23.97449659660233,-9.804082360294249,-18.338327497290987,7.086289132520672,0.6906263692381482,-8.865488144030964,-4.913553225438949,1.0
11.651835365197352,-20.6976565912264,0.3564638714740633,23.42717336300364,-17.3745343282862,-20.49269817390558,5.6089229539362435,-3.018828507861858,-1.0119734977078503,-3.5257269547509424,1.0
74.77498722566847,4.922688913902574,-11.766135733865065,2.805498333223582,-4.6697819215978615,-17.076862847603344,0.7212546142774082,5.97980622870137,-3.693821142065355,2.798331917253664,0.0
99.68542905243685,6.396633673404151,-18.24356895896178,6.8612010318876155,1.699478033065431,2.223703293312988,-3.0617591211460033,3.1325485507763426,1.7539761151324353,3.026366943431048,0.0
72.65552833545021,1.859695568262276,-22.660249799341337,-1.7859824423447528,3.6406436858629414,-4.6481489463976,-3.3112423069588632,-2.2733939808472456,-1.4260263410779135,-3.419326531596675,0.0
81.01423804092404,5.2256307871140315,-21.30260009344601,2.1420212724869243,-4.7721775306603895,-12.606434224919683,-7.762530472805148,4.797651995399546,-11.54727222152911,-8.08253203555627,0.0
98.58659176086968,8.139041858359263,-18.668089197700183,6.567137705778519,-11.732076069767707,-18.808073546870244,0.002746482665775848,3.0300466785198945,-2.6546780772811456,-5.17990366404254,0.0
116.29742172578865,17.678807621950156,-19.357610240134957,2.822166611714947,-1.0052815879255699,-0.7074243974906663,0.7375474229555403,-5.447230107088206,3.4626323040430464,6.3039077725744,0.0
96.52399801570232,7.459913425711142,-25.267305212091767,-10.417481002702173,7.230096074079647,0.12046977102258152,-1.8799915264189082,2.3965045629629076,3.683937331030905,0.2979486084666142,0.0
